learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.009,2,8,4,10,1
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
2,0,89958.92263183594,0.545,57679.25747070312,0.595,67910.75388183593,0.52,6.463325500488281,_
2,1,89709.9865234375,0.54,139741.5671875,0.525,157666.4046875,0.47,6.9228692054748535,_
2,2,78779.61516113281,0.5875,209801.0015625,0.525,234445.7060546875,0.47,6.44733190536499,_
2,3,102957.54790039062,0.555,116974.159765625,0.54,134749.0423828125,0.475,6.542637586593628,_
2,4,112993.14389648437,0.535,101361.88171386719,0.535,123686.26962890624,0.49,6.452454090118408,_
2,_,112993.14389648437,0.535,101361.88171386719,0.535,123686.26962890624,0.49,_,49.49323105812073
3,0,92063.43344726562,0.5875,219364.723828125,0.51,216755.853125,0.51,6.4680986404418945,_
3,1,69075.90009765625,0.6225,167784.3388671875,0.51,168507.567578125,0.51,6.898071765899658,_
3,2,65007.344506835936,0.62,198616.232421875,0.51,197291.2078125,0.51,6.557579040527344,_
3,3,75538.10556640624,0.555,230938.133203125,0.51,228892.528125,0.51,6.88376522064209,_
3,4,93920.3994140625,0.5275,144276.2271484375,0.515,153934.300390625,0.51,7.071760177612305,_
3,5,96594.7787109375,0.53,156157.808984375,0.51,159676.09453125,0.51,6.827127933502197,_
3,6,108183.60205078125,0.5125,196665.777734375,0.51,196398.51640625,0.51,7.059916257858276,_
3,7,120101.19873046875,0.4975,152593.6287109375,0.515,162471.787109375,0.51,6.991352319717407,_
3,8,127987.48681640625,0.4975,127388.18525390625,0.51,135218.06328125,0.515,6.968665599822998,_
3,9,133388.19658203126,0.495,172986.349609375,0.51,171511.383203125,0.51,7.124184846878052,_
3,10,145345.596484375,0.49,127130.1828125,0.52,121863.34580078124,0.525,6.994434595108032,_
3,11,146099.31630859376,0.4925,107682.17373046876,0.535,96877.798828125,0.55,6.990743398666382,_
3,12,147536.7087890625,0.495,153557.9076171875,0.515,163593.4177734375,0.51,6.93971848487854,_
3,13,147421.37607421874,0.4975,95905.58898925781,0.545,107337.0068359375,0.535,6.988872051239014,_
3,14,151339.66826171876,0.495,222219.747265625,0.51,224457.27734375,0.51,7.146278381347656,_
3,15,171618.8677734375,0.49,137787.137109375,0.51,140097.283984375,0.515,7.731604814529419,_
3,16,168256.3103515625,0.49,97152.80517578125,0.58,93596.369921875,0.565,7.2773802280426025,_
3,17,175698.1939453125,0.49,230114.3234375,0.51,231030.42421875,0.51,6.95923924446106,_
3,_,175698.1939453125,0.49,230114.3234375,0.51,231030.42421875,0.51,_,190.389963388443
4,0,96305.67150573731,0.5375,98457.383203125,0.535,94952.0306640625,0.56,7.093076467514038,_
4,1,73698.45651855468,0.5925,118264.2763671875,0.46,114940.7755859375,0.525,6.971733570098877,_
4,2,90961.70021209717,0.54,67659.7880859375,0.565,73071.004296875,0.59,7.02545166015625,_
4,3,106980.79072265625,0.555,212234.792578125,0.45,183659.46328125,0.52,7.304543733596802,_
4,4,95067.78394546508,0.54,129736.053515625,0.46,124609.3341796875,0.52,7.01593017578125,_
4,5,122144.14169921874,0.5325,156156.81171875,0.45,134712.28671875,0.535,7.173796892166138,_
4,6,101182.90407104492,0.535,64170.44053955078,0.685,64224.04765625,0.66,7.926336765289307,_
4,7,111091.458203125,0.5375,138983.8380859375,0.46,136440.4447265625,0.52,6.979021072387695,_
4,8,112603.86423339843,0.53,81570.1447265625,0.555,82881.76796875,0.56,7.304870843887329,_
4,9,107767.52153320312,0.53,156209.67734375,0.45,143234.1390625,0.52,7.051963806152344,_
4,10,110804.12463378906,0.53,139572.1673828125,0.465,127500.759765625,0.525,7.269909143447876,_
4,_,110804.12463378906,0.53,139572.1673828125,0.465,127500.759765625,0.525,_,118.49790930747986
