learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.01,2,8,10,10,1
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,126.01480051167309,0.5375,0.2450276803225279,1.0,0.2449741344898939,1.0,9.339470148086548,_
0,1,1.0540213948115706,0.5375,0.2450288601219654,1.0,0.24556462168693544,1.0,8.897094011306763,_
0,2,0.5665478026494384,0.5375,0.4898880124092102,0.505,0.4825089741498232,0.52,8.940327405929565,_
0,3,0.9516003761440516,0.5475,0.24585530459880828,1.0,0.2491374172270298,1.0,8.64630651473999,_
0,4,0.476056120544672,0.5525,0.28070534467697145,1.0,0.2690219011157751,1.0,8.816670179367065,_
0,5,0.3462602268904448,0.5425,0.2743195079267025,1.0,0.2607755959033966,1.0,8.664899349212646,_
0,6,0.36085824444890024,0.55,0.27506489418447017,1.0,0.2786632016301155,1.0,8.883955001831055,_
0,7,0.3537872560322285,0.55,0.25719480589032173,1.0,0.2528838783502579,1.0,8.855157852172852,_
0,8,0.33457597270607947,0.5425,0.26266519241034986,1.0,0.2578820802271366,1.0,9.060415506362915,_
0,9,0.2980404693633318,0.5475,0.26632224544882777,1.0,0.26164810843765735,1.0,8.80537462234497,_
0,10,0.29524753876030446,0.57,0.26771073453128336,1.0,0.26898601539433004,1.0,8.849242210388184,_
0,_,0.29524753876030446,0.57,0.26771073453128336,1.0,0.26898601539433004,1.0,_,144.97988986968994
1,0,150.62465821839868,0.5275,0.24502486772835255,1.0,0.24502484165132046,1.0,9.097344160079956,_
1,1,0.7475310942158103,0.5275,0.24607417397201062,1.0,0.24502466134727002,1.0,8.857800960540771,_
1,2,0.37210705783218145,0.53,0.25102241449058055,1.0,0.2505189623683691,1.0,8.90231466293335,_
1,3,0.37548765577375887,0.5275,0.25896690525114535,1.0,0.2558723114430904,1.0,8.722440719604492,_
1,4,0.39752080515027044,0.5375,0.2578135713934898,1.0,0.25749723613262177,1.0,9.109555721282959,_
1,5,0.3260065533220768,0.53,0.25106557495892046,1.0,0.2506122410297394,1.0,8.949415445327759,_
1,6,0.32805863190442325,0.5275,0.2741099387407303,1.0,0.27016301900148393,1.0,9.063839197158813,_
1,7,0.33695369511842727,0.54,0.25136450938880445,1.0,0.2514985501766205,1.0,8.968875169754028,_
1,8,0.31115990355610845,0.545,0.25590420365333555,1.0,0.25432509668171405,1.0,9.391559600830078,_
