learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.005,2,8,10,10,1
4,4,5,5,7
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,128367.88520507813,0.5,59528.5127394855,0.68,49725.74746837616,0.7,6.949725151062012,_
0,1,105190.20689697265,0.5325,69814.84033203125,0.6,80713.20786132812,0.65,6.254511833190918,_
0,2,88323.29942626953,0.57,66778.74968261718,0.615,71731.6443725586,0.655,6.3074140548706055,_
0,3,89738.51082763672,0.5725,71527.4923828125,0.61,74515.2905883789,0.62,6.195694446563721,_
0,4,90782.8518310547,0.56,66109.21589355469,0.62,84409.0481201172,0.65,6.368121385574341,_
0,5,97892.80576171874,0.5375,135993.2001953125,0.505,134278.06796875,0.52,6.199233531951904,_
0,6,99452.64943847657,0.53,114133.871484375,0.515,113167.3326171875,0.535,6.375231027603149,_
0,7,104213.9912109375,0.52,113887.545703125,0.515,117232.5341796875,0.53,6.2297279834747314,_
0,8,104613.18403320313,0.5275,127689.32080078125,0.51,119679.0169921875,0.535,6.237687587738037,_
0,9,106185.38542480468,0.515,89436.25673828126,0.555,85896.64091796875,0.575,6.2374584674835205,_
0,10,104940.99455566406,0.5175,96200.38823242187,0.545,84500.4908203125,0.58,6.277692794799805,_
0,_,104940.99455566406,0.5175,96200.38823242187,0.545,84500.4908203125,0.58,_,104.9906165599823
1,0,127661.41774902344,0.505,92064.22177734374,0.55,72393.14544372559,0.59,6.355425596237183,_
1,1,86308.0796508789,0.5725,91542.47529296875,0.56,78263.09986572266,0.59,6.219517469406128,_
1,2,79163.3732055664,0.595,98734.46611328125,0.545,82760.72517089844,0.575,6.222042560577393,_
1,3,81494.22625732422,0.5925,102185.70400390626,0.54,83509.19921875,0.575,6.326794147491455,_
1,4,84935.24326171874,0.58,107673.093359375,0.54,85873.30849609376,0.56,6.695233583450317,_
1,5,86973.71623535156,0.57,119660.8462890625,0.525,105330.905859375,0.54,6.337645053863525,_
1,6,103693.594140625,0.545,174446.560546875,0.495,156488.8291015625,0.515,6.404812335968018,_
1,7,136263.90388183593,0.4975,155263.00595703124,0.5,134792.9099609375,0.525,6.280112266540527,_
1,8,140195.89896240234,0.4975,153471.5615234375,0.5,133461.4619140625,0.525,6.370831489562988,_
1,9,138883.53541259764,0.4975,177561.22265625,0.495,168095.94375,0.515,6.707721948623657,_
1,10,133375.6353515625,0.505,212132.214453125,0.495,199310.53671875,0.515,6.426074266433716,_
1,11,130634.42158203125,0.5025,149722.26484375,0.5,135361.8203125,0.515,6.364552021026611,_
1,_,130634.42158203125,0.5025,149722.26484375,0.5,135361.8203125,0.515,_,115.37314558029175
2,0,111943.4376953125,0.555,103420.01611328125,0.515,121148.430859375,0.515,6.4243762493133545,_
2,1,84655.4366821289,0.6025,118669.84169921876,0.495,122234.9328125,0.51,6.404158353805542,_
2,2,81872.31607666015,0.5875,118874.14599609375,0.5,133634.1015625,0.495,6.803653240203857,_
2,3,81377.42505493163,0.595,121555.59736328125,0.5,142476.800390625,0.49,6.324208736419678,_
2,4,87306.60991210937,0.5775,110023.5537109375,0.51,133694.233984375,0.49,6.414101600646973,_
2,5,88186.9426513672,0.5725,116870.41376953125,0.51,137360.97109375,0.495,6.398287534713745,_
2,6,93567.33139648437,0.5675,101823.06435546876,0.52,125928.2734375,0.505,6.421867847442627,_
2,7,100934.587109375,0.5525,159862.3224609375,0.495,170722.8625,0.475,6.376758575439453,_
2,8,103365.14399414063,0.5525,125813.31796875,0.5,147861.898046875,0.49,6.422993421554565,_
2,9,105695.06381835937,0.55,120431.0140625,0.505,143268.284765625,0.495,6.400738954544067,_
2,10,106824.70815429688,0.54,170596.9908203125,0.495,159800.013671875,0.475,6.410436630249023,_
2,11,149435.68203125,0.5225,143018.213671875,0.515,128171.24921875,0.485,6.199963092803955,_
2,12,138245.48564453126,0.5175,163374.2697265625,0.5,162377.2625,0.47,6.230268955230713,_
2,13,131012.36806640626,0.5175,171967.3837890625,0.495,167844.916015625,0.475,6.450520277023315,_
2,14,129066.5505859375,0.5175,170258.1765625,0.495,163907.876953125,0.475,6.4255664348602295,_
2,15,129910.4166015625,0.5175,175392.0759765625,0.495,170948.7828125,0.475,6.33212423324585,_
2,16,133226.98271484376,0.5175,170954.758984375,0.495,166964.927734375,0.47,6.853518486022949,_
2,_,133226.98271484376,0.5175,170954.758984375,0.495,166964.927734375,0.47,_,164.3313672542572
3,0,142545.3505859375,0.525,176740.325,0.495,170402.6484375,0.47,6.331164360046387,_
3,1,105907.30483398438,0.55,152423.4734375,0.495,148972.9578125,0.475,6.248124122619629,_
3,2,94411.55634765625,0.5575,109467.23291015625,0.515,123996.1671875,0.515,6.257858991622925,_
3,3,87244.42358398438,0.5625,101131.5919921875,0.52,120510.713671875,0.515,6.18724799156189,_
3,4,92305.36235351562,0.5575,114915.8294921875,0.51,131315.721875,0.5,6.395651340484619,_
3,5,97172.67138671875,0.555,116116.05908203125,0.51,136767.602734375,0.505,6.400097846984863,_
3,6,97750.27568359375,0.5475,121055.8611328125,0.5,139407.29296875,0.495,6.3366780281066895,_
3,7,101040.30083007812,0.5475,138995.0640625,0.495,150759.328515625,0.48,6.380223274230957,_
3,8,103629.45556640625,0.55,140699.78828125,0.495,156290.200390625,0.48,7.304590940475464,_
3,9,104239.70786132812,0.5475,64120.985034179685,0.62,86885.80693359375,0.56,6.415975332260132,_
3,10,104918.7853515625,0.5425,131746.8353515625,0.5,150681.918359375,0.49,6.466875076293945,_
3,11,107577.6078125,0.5425,79967.1533203125,0.56,105290.0626953125,0.55,6.301483392715454,_
3,12,112571.75810546875,0.545,57645.52481689453,0.64,78138.1271484375,0.585,6.317417621612549,_
3,13,117117.17578125,0.5375,87141.101953125,0.545,111937.91484375,0.535,6.287859916687012,_
3,14,118758.0123046875,0.5325,79445.4076171875,0.565,104826.0921875,0.54,6.285031318664551,_
3,15,121529.126953125,0.5275,45089.11923828125,0.69,71126.93046875,0.625,6.328001499176025,_
3,16,130299.1572265625,0.525,194302.8734375,0.495,198137.24453125,0.47,6.283659934997559,_
3,17,127394.16459960937,0.525,68751.22529296875,0.61,90956.92900390625,0.55,6.342761278152466,_
3,18,128044.47666015624,0.5275,124096.4423828125,0.51,145016.386328125,0.495,6.356592655181885,_
3,19,131864.69228515626,0.5225,128744.551171875,0.51,149545.99140625,0.5,6.406466245651245,_
3,20,135279.3598144531,0.52,107193.14912109375,0.515,129566.90703125,0.505,6.297925233840942,_
3,21,138569.6904296875,0.52,61406.1322265625,0.63,82302.045703125,0.57,6.380831003189087,_
3,22,140887.31064453124,0.52,86120.3830078125,0.55,110658.78046875,0.535,6.34719443321228,_
3,23,142109.21005859374,0.52,47482.48842773437,0.69,62640.05673828125,0.635,6.335712194442749,_
3,24,148734.09638671874,0.52,226370.9734375,0.495,229301.81171875,0.47,6.424635887145996,_
3,25,144927.98369140626,0.5175,139679.2267578125,0.495,162813.761328125,0.485,6.402109146118164,_
3,_,144927.98369140626,0.5175,139679.2267578125,0.495,162813.761328125,0.485,_,249.4757649898529
4,0,114143.86645507812,0.4875,75659.84017870054,0.625,106375.42841796875,0.515,6.35978364944458,_
4,1,90091.89609375,0.51,83986.1161564745,0.645,79534.15268554687,0.55,6.2520458698272705,_
4,2,89805.55014648437,0.5175,75474.45341289342,0.64,71401.93837890626,0.555,6.359813213348389,_
4,3,95918.09448242188,0.5225,114108.087109375,0.59,132557.5720703125,0.5,6.366866827011108,_
4,4,99970.48515625,0.525,110830.14154052734,0.595,114928.294140625,0.5,6.4306488037109375,_
4,5,107567.56232910157,0.5125,93830.27865746319,0.615,94226.40361328125,0.53,6.321551084518433,_
4,6,115456.12846679687,0.4975,132032.11606445312,0.595,150017.371875,0.495,6.280649662017822,_
4,7,117075.11962890625,0.4925,75598.95365749672,0.615,103665.70556640625,0.52,7.365664958953857,_
4,8,120722.44321289062,0.495,100456.50424804687,0.595,115657.6759765625,0.505,6.203010559082031,_
4,9,121159.44194335937,0.4925,93630.29857788087,0.61,95164.55625,0.525,6.358545780181885,_
4,10,123432.57026367188,0.4875,102154.14915771484,0.595,115261.1951171875,0.515,6.4055094718933105,_
4,11,121473.74018554688,0.4925,76190.52904811874,0.645,77370.8994140625,0.56,6.421833276748657,_
4,12,124208.41162109375,0.49,118270.92829589844,0.595,132278.725,0.495,6.40884256362915,_
4,_,124208.41162109375,0.49,118270.92829589844,0.595,132278.725,0.495,_,124.90518045425415
