learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.0004,2,8,10,10,1
1,5,9,4,11
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,137343.14287109376,0.485,64567.17412109375,0.61,62440.80625,0.585,7.381373405456543,_
0,1,133827.48833007814,0.485,131350.3013671875,0.525,129089.29765625,0.505,6.820173740386963,_
0,2,133028.5716796875,0.4875,89444.71435546875,0.535,85625.58837890625,0.515,6.5347771644592285,_
0,3,118774.16694335938,0.5,92159.1884765625,0.53,81325.61533203124,0.51,6.76250958442688,_
0,4,105619.703515625,0.52,98264.9509765625,0.535,90688.53203125,0.515,6.927934646606445,_
0,5,100828.07661132813,0.535,92214.92578125,0.55,86978.58505859374,0.52,6.744988918304443,_
0,6,97041.32836914062,0.54,86414.537890625,0.555,81590.72119140625,0.525,6.900835752487183,_
0,7,94327.17905273437,0.54,80931.623828125,0.585,76119.60341796876,0.565,6.6453328132629395,_
0,8,92169.2962890625,0.5425,79323.64306640625,0.585,74213.51640625,0.555,6.605627775192261,_
0,9,90554.26567382812,0.545,79259.928125,0.575,73709.1517578125,0.55,6.611275672912598,_
0,10,89333.35871582032,0.5475,78366.55947265626,0.555,72454.68369140624,0.55,6.713970422744751,_
0,_,89333.35871582032,0.5475,78366.55947265626,0.555,72454.68369140624,0.55,_,113.07915544509888
1,0,166198.7318359375,0.5175,177026.443359375,0.495,164897.710546875,0.47,6.6748082637786865,_
1,1,155061.97734375,0.5175,93773.67197265624,0.525,116916.719921875,0.52,6.729736804962158,_
1,2,151392.40986328124,0.5175,155215.9484375,0.495,168781.905078125,0.48,6.742937803268433,_
1,3,151423.34052734374,0.52,169071.642578125,0.495,183634.219140625,0.47,6.721705913543701,_
1,4,153807.03408203126,0.5175,57789.22685546875,0.63,78234.7634765625,0.6,7.030450344085693,_
1,5,154327.91806640624,0.5175,168153.232421875,0.495,170581.825390625,0.475,6.820126533508301,_
1,6,156094.32001953124,0.5175,90647.36826171874,0.54,111778.973046875,0.52,6.682847499847412,_
1,7,157333.0955078125,0.5175,89940.52646484374,0.525,106702.927734375,0.52,6.568986654281616,_
1,8,158826.28818359374,0.5175,167856.966015625,0.495,175964.098046875,0.475,6.7714149951934814,_
1,9,159135.7984375,0.5175,201421.4203125,0.495,203311.209375,0.47,7.130425453186035,_
1,10,160280.32744140626,0.5175,172907.6431640625,0.495,176988.85859375,0.475,6.743423938751221,_
1,11,159638.232421875,0.5175,76161.284765625,0.575,96317.2814453125,0.545,6.814525365829468,_
1,12,161806.143359375,0.5175,201217.8125,0.495,212964.815625,0.47,6.767906904220581,_
1,13,161651.630859375,0.5175,73807.8697265625,0.585,92665.35859375,0.545,6.77658748626709,_
1,14,165438.0771484375,0.5175,189990.07890625,0.495,191220.0765625,0.47,7.157349109649658,_
1,_,165438.0771484375,0.5175,189990.07890625,0.495,191220.0765625,0.47,_,154.75339031219482
2,0,144815.812109375,0.53,144845.339453125,0.455,142000.809375,0.485,6.782633543014526,_
2,1,124625.38569335938,0.535,123072.55078125,0.46,123216.803125,0.485,6.776033401489258,_
2,2,111039.65932617188,0.535,109868.6041015625,0.465,111898.9875,0.49,6.7499940395355225,_
2,3,103038.50434570313,0.5375,101057.10107421875,0.47,104281.43056640626,0.49,6.742603302001953,_
2,4,97485.1470703125,0.5425,94546.71796875,0.485,98520.32197265625,0.495,6.727154731750488,_
2,5,93395.50908203125,0.5425,89588.7865234375,0.495,93998.974609375,0.51,6.749025821685791,_
2,6,90237.3935546875,0.555,85397.47841796876,0.5,90062.51098632812,0.52,6.71717381477356,_
2,7,87650.40444335938,0.555,82086.39487304687,0.52,86749.40400390625,0.53,6.741988658905029,_
2,8,85617.21909179687,0.5625,79598.77944335938,0.54,84139.02158203124,0.535,6.746257066726685,_
2,9,84042.7668701172,0.5675,77548.30063476562,0.565,81859.85561523438,0.54,6.689815044403076,_
2,10,82757.66318359374,0.575,75838.91796875,0.575,79949.02229003907,0.545,6.756245374679565,_
2,11,81669.7060546875,0.575,74272.30703125,0.575,78172.84272460938,0.55,6.7164411544799805,_
2,12,80690.06867675782,0.5775,72818.62114257812,0.575,76492.06333007812,0.555,6.86159348487854,_
2,13,79845.079296875,0.5775,71570.58569335938,0.585,74981.30319824218,0.555,7.509970188140869,_
2,14,79197.02438964843,0.5775,70670.73129882812,0.585,73884.85979003906,0.56,6.699285507202148,_
2,15,78765.23547363281,0.58,70177.07973632813,0.585,73285.46805419921,0.565,6.741819143295288,_
2,16,78480.34768066407,0.5825,69856.86333007812,0.585,72885.22224121094,0.565,6.7069878578186035,_
2,17,78310.63176269531,0.58,69719.54272460938,0.585,72790.92657470703,0.565,6.723693609237671,_
2,18,78254.97670898438,0.58,69776.0220703125,0.585,72910.68294067383,0.565,6.728618621826172,_
2,19,78256.7552734375,0.5825,69890.2865234375,0.59,73056.34866943359,0.565,6.6625378131866455,_
2,20,78336.32734375,0.5825,70085.46098632812,0.59,73204.58919677735,0.565,6.791352272033691,_
