learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.001,2,8,10,10,1
2,10,7,10,8
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,146113.00400390624,0.5275,161916.4509765625,0.47,161078.186328125,0.475,6.9013378620147705,_
0,1,123276.9009765625,0.5275,226293.36953125,0.47,224317.93046875,0.475,6.386319160461426,_
0,2,121585.9064453125,0.5325,119464.085546875,0.47,120264.83984375,0.48,6.322035074234009,_
0,3,98262.7306640625,0.5525,67691.734765625,0.555,73730.312109375,0.555,6.3011767864227295,_
0,4,94675.33193359376,0.5475,215727.43203125,0.47,218061.26328125,0.475,6.46777868270874,_
0,5,91847.44243164062,0.5625,214988.550390625,0.47,215933.30390625,0.475,6.311559200286865,_
0,6,88989.51254882812,0.57,223246.655078125,0.47,223200.153515625,0.475,6.492433547973633,_
0,7,96650.9056640625,0.55,78425.1140625,0.52,84679.128125,0.545,6.291538953781128,_
0,8,88400.20649414063,0.5775,115437.386328125,0.485,123036.9330078125,0.49,6.124340295791626,_
0,9,82670.19731445312,0.59,64093.99108886719,0.59,67007.10322265625,0.59,6.170308351516724,_
0,10,80639.05727539063,0.59,78100.85078125,0.51,85139.03056640625,0.555,6.127924680709839,_
0,11,79477.53967285156,0.6,83760.78251953125,0.5,91157.3046875,0.555,6.139368772506714,_
0,12,78916.89123535156,0.6075,70992.70078125,0.555,78169.55947265626,0.575,6.135126829147339,_
0,13,78663.71280517578,0.61,73477.32446289062,0.54,81328.61923828124,0.56,6.140679597854614,_
0,14,78455.9485107422,0.6125,78147.58823242187,0.525,85453.64892578125,0.555,6.201637506484985,_
0,15,78781.04403076172,0.615,67363.57717285157,0.59,67895.7326171875,0.6,6.516099691390991,_
0,16,79175.41925048828,0.6175,86289.38583984374,0.51,95487.021875,0.545,6.32135272026062,_
0,17,79923.63131103516,0.61,90981.58271484375,0.505,98052.3435546875,0.54,6.356462478637695,_
0,18,80568.617578125,0.61,86853.26630859375,0.51,93762.8263671875,0.545,6.339632272720337,_
0,19,81915.18822021484,0.6075,89223.0056640625,0.495,95678.8732421875,0.54,6.288159132003784,_
0,_,81915.18822021484,0.6075,89223.0056640625,0.495,95678.8732421875,0.54,_,190.36877989768982
1,0,112105.777734375,0.54,71670.9458984375,0.53,75524.50849609375,0.58,6.656651258468628,_
1,1,78596.15283203125,0.6125,52951.14990234375,0.59,58147.03544921875,0.615,6.350874423980713,_
1,2,70626.0291015625,0.6475,50124.33125,0.605,57653.10415039062,0.61,6.373534917831421,_
1,3,66742.3568359375,0.655,46265.71293945312,0.61,54118.98095703125,0.62,6.256845235824585,_
1,4,64654.092529296875,0.6475,41424.85451660156,0.615,49683.53264160156,0.62,6.264889717102051,_
1,5,63492.94643554687,0.645,42167.82849121094,0.615,51423.30407714844,0.62,6.620569229125977,_
1,6,62281.1017578125,0.65,41141.16185302734,0.615,51911.192602539064,0.62,6.187998533248901,_
1,7,61258.0623046875,0.6475,41065.96561279297,0.61,54015.08876953125,0.615,6.25609827041626,_
1,8,60778.6865234375,0.645,37400.65421142578,0.625,49054.14599609375,0.625,6.399396657943726,_
1,9,60032.12299804688,0.6475,38208.72926025391,0.615,51895.462719726565,0.63,6.396777868270874,_
1,10,60022.63779296875,0.6375,61911.67021484375,0.565,75261.62470703125,0.595,6.353891611099243,_
1,11,60070.31025390625,0.6375,32815.31342773438,0.63,43245.110083007814,0.64,6.398178815841675,_
1,12,60242.05732421875,0.6375,32951.27322998047,0.62,43177.22871704101,0.645,6.380282163619995,_
1,13,60320.12641601563,0.6375,34095.885961914064,0.615,47929.70279541016,0.635,6.180940866470337,_
1,14,60691.02690429687,0.6375,35606.647912597655,0.61,49542.55327148437,0.61,6.177737474441528,_
1,15,60941.127734375,0.63,35955.788482666016,0.605,47228.654467773435,0.63,6.371428966522217,_
1,16,61260.94086914063,0.6225,38645.884033203125,0.595,51710.84719238281,0.6,6.373138904571533,_
1,17,61538.613671875,0.605,36044.5348953262,0.695,43480.08901367187,0.635,6.343485593795776,_
1,18,62603.60239257813,0.605,40403.23009338379,0.635,54940.88837890625,0.595,6.378924608230591,_
1,19,63778.540771484375,0.5925,43698.3884765625,0.645,44766.372338867186,0.64,6.837361097335815,_
1,20,67927.39467773438,0.5925,57335.12612915039,0.66,42364.231713867186,0.64,6.303867816925049,_
1,21,70195.72521972656,0.58,35599.68837890625,0.725,24512.48256923631,0.78,6.343377351760864,_
1,_,70195.72521972656,0.58,35599.68837890625,0.725,24512.48256923631,0.78,_,210.69889569282532
2,0,143979.336328125,0.465,96540.65888671875,0.6,104727.2580078125,0.525,6.270448923110962,_
2,1,113304.89169921874,0.4825,85799.67033691406,0.605,88833.6955078125,0.535,6.334574460983276,_
2,2,101891.79780273438,0.49,76905.54696044922,0.61,79855.50859375,0.545,6.29032039642334,_
2,3,97414.66157226563,0.4925,75633.68021850586,0.61,76866.3705078125,0.55,6.303261041641235,_
2,4,95859.15544433593,0.495,77511.61291503906,0.61,78036.2890625,0.545,6.236114978790283,_
2,5,95900.7822265625,0.495,74509.73989257813,0.615,74359.45830078125,0.55,6.196744441986084,_
2,6,96251.70119628907,0.495,76459.20734863282,0.615,75537.01220703125,0.55,6.998075723648071,_
2,7,97210.16020507812,0.49,75065.85533447265,0.615,74095.0447265625,0.555,6.215763092041016,_
2,8,98391.28518066407,0.485,76834.140234375,0.615,75508.43818359375,0.555,6.231335163116455,_
2,9,99516.4396484375,0.485,76965.58375244141,0.615,75662.7505859375,0.55,6.220209360122681,_
2,10,100690.06606445313,0.485,76291.94744873047,0.615,74940.05166015626,0.55,6.228033781051636,_
2,11,102055.93305664063,0.485,77623.30313110352,0.61,76468.23525390626,0.55,6.2287278175354,_
2,12,103662.35327148438,0.4825,75828.8714477539,0.615,75748.56630859376,0.55,6.237316370010376,_
2,13,104589.93076171874,0.48,75163.90739746093,0.615,75363.18916015625,0.55,6.231528997421265,_
2,14,105197.76918945313,0.4775,74409.99735412598,0.62,73440.675,0.555,6.223764657974243,_
