learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.0005,2,8,10,10,1
3,6,4,6,12
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
3,30,109828.49829101562,0.5025,99330.3171875,0.535,106598.55634765625,0.53,6.815046310424805,_
3,_,109828.49829101562,0.5025,99330.3171875,0.535,106598.55634765625,0.53,_,323.3983211517334
4,0,133065.41875,0.5,103250.8154296875,0.565,107985.5390625,0.455,6.868497371673584,_
4,1,104236.0412109375,0.51,78797.98984375,0.57,80967.533203125,0.49,6.838896751403809,_
4,2,85941.66337890625,0.5325,67484.19228515626,0.6,67716.3880859375,0.525,8.293784379959106,_
4,3,76537.69140625,0.545,61250.61220703125,0.605,60563.805078125,0.56,6.902239799499512,_
4,4,70869.78295898438,0.5675,57740.48271484375,0.63,56272.47581787109,0.565,7.086788177490234,_
4,5,67306.909765625,0.5775,54959.99404296875,0.63,53292.39172363281,0.585,6.870342969894409,_
4,6,65086.046704101565,0.585,52979.99814453125,0.635,51140.71276245117,0.61,6.856922149658203,_
4,7,63734.634521484375,0.5975,52006.58076171875,0.635,49927.85084228516,0.615,7.138712644577026,_
4,8,62790.88129882813,0.605,51404.33208007812,0.64,49138.64676513672,0.62,6.944208383560181,_
4,9,62125.770263671875,0.6075,51029.11313476563,0.65,48730.84785766601,0.625,6.935464382171631,_
4,10,61698.59750976563,0.6075,50645.8708984375,0.65,48422.4044342041,0.645,6.848763942718506,_
4,11,61421.49255371094,0.6125,50693.98452148437,0.655,48243.09991455078,0.645,6.784366130828857,_
4,12,61251.594482421875,0.6125,50838.12758789062,0.66,48102.54498901367,0.645,7.005845785140991,_
4,13,61138.69533691406,0.6125,50719.65361328125,0.655,48000.40093383789,0.645,6.85257363319397,_
4,14,61085.212231445315,0.6125,50801.39116210937,0.655,47979.06876831055,0.645,6.8841047286987305,_
4,15,61107.37595214844,0.61,50941.65375976563,0.655,48007.19618530273,0.645,6.8468849658966064,_
4,16,61176.654614257815,0.6075,51180.54672851563,0.65,48273.21117553711,0.635,6.810987710952759,_
4,17,61253.19853515625,0.6075,51328.93984375,0.65,48359.79098205567,0.635,6.8581483364105225,_
4,18,61372.6853515625,0.6075,51602.20942382813,0.65,48570.50042114258,0.635,6.802403926849365,_
4,19,61540.12097167969,0.6075,51979.3154296875,0.65,48882.35782775879,0.635,6.776490688323975,_
4,20,61674.28762207031,0.6075,51965.47426757812,0.65,48880.949926757814,0.63,6.839700698852539,_
4,_,61674.28762207031,0.6075,51965.47426757812,0.65,48880.949926757814,0.63,_,219.55335068702698
