learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.001,2,8,10,10,1
3,11,7,13,5
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,137625.14033203124,0.52,143768.984375,0.455,134757.80234375,0.505,6.875309467315674,_
0,1,130048.19423828126,0.52,135951.17421875,0.455,126695.925,0.505,6.140519857406616,_
0,2,123002.10478515625,0.52,129078.3705078125,0.455,120110.79453125,0.505,6.309499502182007,_
0,3,116994.4830078125,0.52,123064.540625,0.465,114938.26328125,0.505,6.297220230102539,_
0,4,112047.53095703125,0.52,117726.77919921876,0.47,110534.29326171875,0.51,6.511805772781372,_
0,5,107890.44116210938,0.52,113024.9259765625,0.47,106797.23544921874,0.515,6.318910121917725,_
0,6,104504.63686523438,0.5225,109020.06337890626,0.47,103705.06357421874,0.515,6.58435845375061,_
0,7,101647.031640625,0.5275,105479.42001953124,0.47,100917.58764648438,0.515,6.3565990924835205,_
0,8,99187.77465820312,0.5325,102430.57783203125,0.47,98521.38627929687,0.52,6.326345920562744,_
0,9,97072.73774414063,0.5375,99765.2134765625,0.475,96402.96782226562,0.535,6.261345863342285,_
0,10,95217.41059570313,0.5425,97400.4185546875,0.475,94454.32138671874,0.535,6.280385732650757,_
0,11,93555.224609375,0.5425,95364.84072265626,0.48,92745.39321289063,0.535,6.384053945541382,_
0,12,92091.58154296875,0.5425,93493.87822265625,0.485,91181.04516601562,0.535,6.359169960021973,_
0,13,90757.39040527344,0.545,91769.88701171875,0.485,89720.86064453125,0.54,6.355243682861328,_
0,14,89535.05554199219,0.545,90227.93349609376,0.49,88332.7994140625,0.54,6.284134149551392,_
0,15,88374.07075195313,0.55,88742.14296875,0.5,86986.9984375,0.545,6.720533132553101,_
0,16,87307.3505859375,0.5525,87326.11025390626,0.505,85718.7720703125,0.55,6.3748698234558105,_
0,17,86329.09265136719,0.555,86038.302734375,0.505,84562.957421875,0.55,6.330816268920898,_
0,18,85424.67482910157,0.555,84805.0306640625,0.505,83471.613671875,0.555,6.273116588592529,_
0,19,84583.5132446289,0.555,83618.90927734374,0.505,82465.78784179688,0.555,6.357914924621582,_
0,20,83794.86022949219,0.565,82498.51083984374,0.505,81543.09736328125,0.56,6.65988302230835,_
0,21,83080.35913085938,0.565,81476.74453125,0.51,80728.1439453125,0.565,6.2665112018585205,_
